"","ID","Item"
"894",41,"Kaggle"
"895",41,"Official documentation"
"896",41,"Evolutionary Approaches"
"897",41,"Other"
"898",41,"Julia"
"899",41,"Other"
"900",41,"kNN and Other Clustering"
"901",41,"Logistic Regression"
"902",41,"Simulation"
"903",41,"Other"
"904",42,"Python"
"905",42,"College/University"
"906",42,"Conferences"
"907",42,"Personal Projects"
"908",42,"Outlier detection (e.g. Fraud detection)"
"909",42,"Recommendation Engines"
"910",42,"Supervised Machine Learning (Tabular Data)"
"911",42,"Bayesian Techniques"
"912",42,"Decision Trees - Gradient Boosted Machines"
"913",42,"Decision Trees - Random Forests"
"914",42,"Ensemble Methods"
"915",42,"Logistic Regression"
"916",42,"Support Vector Machines (SVMs)"
"917",43,"Other"
"918",43,"SQL"
"919",43,"Blogs"
"920",43,"Logistic Regression"
"921",43,"Amazon Machine Learning"
"922",43,"Amazon Web services"
"923",43,"SQL"
"924",43,"Logistic Regression"
"925",43,"Time Series Analysis"
"926",44,"Other"
"927",44,"Python"
"928",44,"College/University"
"929",44,"Personal Projects"
"930",44,"Textbook"
"931",44,"Decision Trees - Random Forests"
"932",44,"Logistic Regression"
"933",46,"Python"
"934",46,"College/University"
"935",46,"Kaggle"
"936",46,"Personal Projects"
"937",46,"Textbook"
"938",46,"YouTube Videos"
"939",46,"Computer Vision"
"940",46,"Neural Networks - CNNs"
"941",47,"Scientist/Researcher"
"942",47,"Python"
"943",47,"Conferences"
"944",47,"Kaggle"
"945",47,"Personal Projects"
"946",47,"Stack Overflow Q&A"
"947",47,"YouTube Videos"
"948",47,"Other"
"949",47,"Outlier detection (e.g. Fraud detection)"
"950",47,"Recommendation Engines"
"951",47,"Speech Recognition"
"952",47,"Time Series"
"953",47,"Decision Trees - Gradient Boosted Machines"
"954",47,"Decision Trees - Random Forests"
"955",47,"Ensemble Methods"
"956",47,"Gradient Boosting"
"957",47,"Logistic Regression"
"958",47,"Neural Networks - CNNs"
"959",47,"Support Vector Machines (SVMs)"
"960",47,"CNNs"
"961",47,"Decision Trees"
"962",47,"Ensemble Methods"
"963",47,"Gradient Boosted Machines"
"964",47,"Neural Networks"
"965",47,"Random Forests"
"966",47,"Regression/Logistic Regression"
"967",47,"SVMs"
"968",47,"C/C++"
"969",47,"MATLAB/Octave"
"970",47,"Python"
"971",47,"SAS Base"
"972",47,"SQL"
"973",47,"Tableau"
"974",47,"TensorFlow"
"975",47,"CNNs"
"976",47,"Cross-Validation"
"977",47,"Data Visualization"
"978",47,"Decision Trees"
"979",47,"Gradient Boosted Machines"
"980",47,"kNN and Other Clustering"
"981",47,"Logistic Regression"
"982",47,"Neural Networks"
"983",47,"PCA and Dimensionality Reduction"
"984",47,"Random Forests"
"985",47,"Simulation"
"986",47,"SVMs"
"987",47,"Time Series Analysis"
"988",49,"Data Miner"
"989",49,"Python"
"990",49,"Blogs"
"991",49,"Kaggle"
"992",49,"Newsletters"
"993",49,"Official documentation"
"994",49,"Online courses"
"995",49,"Personal Projects"
"996",49,"Podcasts"
"997",49,"Stack Overflow Q&A"
"998",49,"Textbook"
"999",49,"Tutoring/mentoring"
"1000",49,"YouTube Videos"
"1001",49,"Decision Trees"
"1002",49,"Random Forests"
"1003",49,"Regression/Logistic Regression"
"1004",49,"Microsoft Excel Data Mining"
"1005",49,"Python"
"1006",49,"R"
"1007",49,"Logistic Regression"
"1008",50,"Data Scientist"
"1009",50,"Python"
"1010",50,"Blogs"
"1011",50,"College/University"
"1012",50,"Conferences"
"1013",50,"Friends network"
"1014",50,"Kaggle"
"1015",50,"Newsletters"
"1016",50,"Online courses"
"1017",50,"Stack Overflow Q&A"
"1018",50,"Trade book"
"1019",50,"Adversarial Learning"
"1020",50,"Bayesian Techniques"
"1021",50,"Decision Trees - Gradient Boosted Machines"
"1022",50,"Decision Trees - Random Forests"
"1023",50,"Evolutionary Approaches"
"1024",50,"Logistic Regression"
"1025",50,"Neural Networks - CNNs"
"1026",50,"Neural Networks - GANs"
"1027",50,"Neural Networks - RNNs"
"1028",50,"Bayesian Techniques"
"1029",50,"Decision Trees"
"1030",50,"Ensemble Methods"
"1031",50,"Evolutionary Approaches"
"1032",50,"GANs"
"1033",50,"Neural Networks"
"1034",50,"Random Forests"
"1035",50,"Regression/Logistic Regression"
"1036",50,"RNNs"
"1037",50,"C/C++"
"1038",50,"Microsoft Excel Data Mining"
"1039",50,"Microsoft R Server (Formerly Revolution Analytics)"
"1040",50,"Microsoft SQL Server Data Mining"
"1041",50,"Oracle Data Mining/ Oracle R Enterprise"
"1042",50,"Python"
"1043",50,"SQL"
"1044",50,"Bayesian Techniques"
"1045",50,"Cross-Validation"
"1046",50,"Data Visualization"
"1047",50,"Evolutionary Approaches"
"1048",50,"kNN and Other Clustering"
"1049",50,"Naive Bayes"
"1050",50,"PCA and Dimensionality Reduction"
"1051",50,"Random Forests"
"1052",50,"Text Analytics"
"1053",51,"Data Scientist"
"1054",51,"Python"
"1055",51,"Blogs"
"1056",51,"Kaggle"
"1057",51,"Online courses"
"1058",51,"Personal Projects"
"1059",51,"Stack Overflow Q&A"
"1060",51,"YouTube Videos"
"1061",51,"Other"
"1062",51,"Outlier detection (e.g. Fraud detection)"
"1063",51,"Survival Analysis"
"1064",51,"Time Series"
"1065",51,"Decision Trees - Gradient Boosted Machines"
"1066",51,"Decision Trees - Random Forests"
"1067",51,"Gradient Boosting"
"1068",51,"Hidden Markov Models HMMs"
"1069",51,"Logistic Regression"
"1070",51,"Neural Networks - RNNs"
"1071",51,"Support Vector Machines (SVMs)"
"1072",51,"Decision Trees"
"1073",51,"Gradient Boosted Machines"
"1074",51,"HMMs"
"1075",51,"Neural Networks"
"1076",51,"Random Forests"
"1077",51,"Regression/Logistic Regression"
"1078",51,"RNNs"
"1079",51,"Jupyter notebooks"
"1080",51,"Python"
"1081",51,"R"
"1082",51,"Cross-Validation"
"1083",51,"Data Visualization"
"1084",51,"Decision Trees"
"1085",51,"HMMs"
"1086",51,"kNN and Other Clustering"
"1087",51,"Logistic Regression"
"1088",51,"Neural Networks"
"1089",51,"PCA and Dimensionality Reduction"
"1090",51,"Random Forests"
"1091",51,"RNNs"
"1092",51,"Time Series Analysis"
"1093",52,"Researcher"
"1094",52,"Python"
"1095",52,"Arxiv"
"1096",52,"Blogs"
"1097",52,"Kaggle"
"1098",52,"Official documentation"
"1099",52,"Stack Overflow Q&A"
"1100",52,"Natural Language Processing"
"1101",52,"Time Series"
"1102",52,"Bayesian Techniques"
"1103",52,"Hidden Markov Models HMMs"
"1104",52,"Logistic Regression"
"1105",52,"Support Vector Machines (SVMs)"
"1106",52,"Bayesian Techniques"
"1107",52,"Regression/Logistic Regression"
"1108",52,"SVMs"
"1109",52,"Python"
"1110",52,"R"
"1111",52,"TensorFlow"
"1112",52,"Bayesian Techniques"
"1113",52,"Data Visualization"
"1114",52,"HMMs"
"1115",52,"Naive Bayes"
"1116",52,"Natural Language Processing"
"1117",52,"PCA and Dimensionality Reduction"
"1118",52,"SVMs"
"1119",52,"Text Analytics"
"1120",52,"Time Series Analysis"
"1121",53,"Python"
"1122",53,"Kaggle"
"1123",53,"Non-Kaggle online communities"
"1124",53,"Textbook"
"1125",53,"Tutoring/mentoring"
"1126",53,"Other (please specify; separate by semi-colon)"
"1127",53,"Other (please specify; separate by semi-colon)"
"1128",54,"Data Scientist"
"1129",54,"Python"
"1130",54,"Conferences"
"1131",54,"Kaggle"
"1132",54,"Online courses"
"1133",54,"Personal Projects"
"1134",54,"YouTube Videos"
"1135",54,"Outlier detection (e.g. Fraud detection)"
"1136",54,"Recommendation Engines"
"1137",54,"Supervised Machine Learning (Tabular Data)"
"1138",54,"Time Series"
"1139",54,"Unsupervised Learning"
"1140",54,"Other (please specify; separate by semi-colon)"
"1141",54,"Bayesian Techniques"
"1142",54,"Decision Trees - Gradient Boosted Machines"
"1143",54,"Decision Trees - Random Forests"
"1144",54,"Ensemble Methods"
"1145",54,"Gradient Boosting"
"1146",54,"Logistic Regression"
"1147",54,"Neural Networks - CNNs"
"1148",54,"Neural Networks - GANs"
"1149",54,"Neural Networks - RNNs"
"1150",54,"Support Vector Machines (SVMs)"
"1151",54,"Bayesian Techniques"
"1152",54,"Decision Trees"
"1153",54,"Ensemble Methods"
"1154",54,"Gradient Boosted Machines"
"1155",54,"Neural Networks"
"1156",54,"Random Forests"
"1157",54,"Regression/Logistic Regression"
"1158",54,"SVMs"
"1159",54,"Cloudera"
"1160",54,"Hadoop/Hive/Pig"
"1161",54,"Impala"
"1162",54,"Python"
"1163",54,"QlikView"
"1164",54,"R"
"1165",54,"SAS Base"
"1166",54,"Tableau"
"1167",54,"Association Rules"
"1168",54,"Collaborative Filtering"
"1169",54,"Cross-Validation"
"1170",54,"Data Visualization"
"1171",54,"Decision Trees"
"1172",54,"Ensemble Methods"
"1173",54,"kNN and Other Clustering"
"1174",54,"Logistic Regression"
"1175",54,"Naive Bayes"
"1176",54,"Neural Networks"
"1177",54,"Prescriptive Modeling"
"1178",54,"Random Forests"
"1179",54,"Recommender Systems"
"1180",54,"SVMs"
"1181",54,"Time Series Analysis"
"1182",55,"Kaggle"
"1183",55,"Outlier detection (e.g. Fraud detection)"
"1184",55,"Supervised Machine Learning (Tabular Data)"
"1185",55,"Time Series"
"1186",55,"Unsupervised Learning"
"1187",55,"Bayesian Techniques"
"1188",55,"Decision Trees - Gradient Boosted Machines"
"1189",55,"Decision Trees - Random Forests"
"1190",55,"Gradient Boosting"
"1191",55,"Logistic Regression"
"1192",55,"Neural Networks - RNNs"
"1193",55,"Support Vector Machines (SVMs)"
"1194",56,"Scientist/Researcher"
"1195",56,"R"
"1196",56,"Arxiv"
"1197",56,"College/University"
"1198",56,"Kaggle"
"1199",56,"Online courses"
"1200",56,"Personal Projects"
"1201",56,"Stack Overflow Q&A"
"1202",56,"Textbook"
"1203",56,"YouTube Videos"
"1204",56,"Supervised Machine Learning (Tabular Data)"
"1205",56,"Time Series"
"1206",56,"Unsupervised Learning"
"1207",56,"Other (please specify; separate by semi-colon)"
"1208",56,"Bayesian Techniques"
"1209",56,"Decision Trees - Gradient Boosted Machines"
"1210",56,"Decision Trees - Random Forests"
"1211",56,"Ensemble Methods"
"1212",56,"Gradient Boosting"
"1213",56,"Hidden Markov Models HMMs"
"1214",56,"Logistic Regression"
"1215",56,"Neural Networks - RNNs"
"1216",56,"Support Vector Machines (SVMs)"
"1217",56,"Bayesian Techniques"
"1218",56,"Ensemble Methods"
"1219",56,"Gradient Boosted Machines"
"1220",56,"HMMs"
"1221",56,"Neural Networks"
"1222",56,"Random Forests"
"1223",56,"C/C++"
"1224",56,"Microsoft SQL Server Data Mining"
"1225",56,"Python"
"1226",56,"R"
"1227",56,"SQL"
"1228",56,"Data Visualization"
"1229",56,"Decision Trees"
"1230",56,"Ensemble Methods"
"1231",56,"HMMs"
"1232",56,"kNN and Other Clustering"
"1233",56,"Neural Networks"
"1234",56,"PCA and Dimensionality Reduction"
"1235",56,"Prescriptive Modeling"
"1236",56,"Random Forests"
"1237",56,"Simulation"
"1238",56,"Time Series Analysis"
"1239",57,"Data Scientist"
"1240",57,"Python"
"1241",57,"Blogs"
"1242",57,"College/University"
"1243",57,"Conferences"
"1244",57,"Kaggle"
"1245",57,"Non-Kaggle online communities"
"1246",57,"Online courses"
"1247",57,"Personal Projects"
"1248",57,"Stack Overflow Q&A"
"1249",57,"Textbook"
"1250",57,"YouTube Videos"
"1251",57,"Natural Language Processing"
"1252",57,"Reinforcement learning"
"1253",57,"Supervised Machine Learning (Tabular Data)"
"1254",57,"Unsupervised Learning"
"1255",57,"Bayesian Techniques"
"1256",57,"Decision Trees - Gradient Boosted Machines"
"1257",57,"Decision Trees - Random Forests"
"1258",57,"Logistic Regression"
"1259",57,"Neural Networks - CNNs"
"1260",57,"Support Vector Machines (SVMs)"
"1261",57,"Bayesian Techniques"
"1262",57,"Decision Trees"
"1263",57,"Neural Networks"
"1264",57,"Random Forests"
"1265",57,"Regression/Logistic Regression"
"1266",57,"C/C++"
"1267",57,"MATLAB/Octave"
"1268",57,"Python"
"1269",57,"R"
"1270",57,"SQL"
"1271",57,"TensorFlow"
"1272",57,"A/B Testing"
"1273",57,"Bayesian Techniques"
"1274",57,"Cross-Validation"
"1275",57,"Data Visualization"
"1276",57,"Decision Trees"
"1277",57,"Logistic Regression"
"1278",57,"Naive Bayes"
"1279",57,"Neural Networks"
"1280",57,"Random Forests"
"1281",57,"SVMs"
"1282",58,"Scientist/Researcher"
"1283",58,"Python"
"1284",58,"Kaggle"
"1285",58,"Official documentation"
"1286",58,"Online courses"
"1287",58,"Personal Projects"
"1288",58,"Stack Overflow Q&A"
"1289",58,"Natural Language Processing"
"1290",58,"Supervised Machine Learning (Tabular Data)"
"1291",58,"Unsupervised Learning"
"1292",58,"Bayesian Techniques"
"1293",58,"Decision Trees - Gradient Boosted Machines"
"1294",58,"Decision Trees - Random Forests"
"1295",58,"Ensemble Methods"
"1296",58,"Gradient Boosting"
"1297",58,"Logistic Regression"
"1298",58,"Neural Networks - CNNs"
"1299",58,"Neural Networks - RNNs"
"1300",58,"Support Vector Machines (SVMs)"
"1301",58,"Bayesian Techniques"
"1302",58,"Decision Trees"
"1303",58,"Ensemble Methods"
"1304",58,"Gradient Boosted Machines"
"1305",58,"Neural Networks"
"1306",58,"Random Forests"
"1307",58,"Regression/Logistic Regression"
"1308",58,"SVMs"
"1309",58,"Amazon Web services"
"1310",58,"Jupyter notebooks"
"1311",58,"Python"
"1312",58,"R"
"1313",58,"TensorFlow"
"1314",58,"Unix shell / awk"
"1315",58,"Bayesian Techniques"
"1316",58,"Cross-Validation"
"1317",58,"Data Visualization"
"1318",58,"Decision Trees"
"1319",58,"Ensemble Methods"
"1320",58,"Gradient Boosted Machines"
"1321",58,"kNN and Other Clustering"
"1322",58,"Logistic Regression"
"1323",58,"Naive Bayes"
"1324",58,"Natural Language Processing"
"1325",58,"Neural Networks"
"1326",58,"PCA and Dimensionality Reduction"
"1327",58,"Random Forests"
"1328",58,"SVMs"
"1329",58,"Text Analytics"
"1330",59,"Data Scientist"
"1331",59,"R"
"1332",59,"Kaggle"
"1333",59,"Personal Projects"
"1334",59,"Stack Overflow Q&A"
"1335",59,"Textbook"
"1336",59,"YouTube Videos"
"1337",59,"Supervised Machine Learning (Tabular Data)"
"1338",59,"Time Series"
"1339",59,"Unsupervised Learning"
"1340",59,"Bayesian Techniques"
"1341",59,"Decision Trees - Random Forests"
"1342",59,"Ensemble Methods"
"1343",59,"Support Vector Machines (SVMs)"
"1344",59,"Bayesian Techniques"
"1345",59,"Decision Trees"
"1346",59,"Random Forests"
"1347",59,"Regression/Logistic Regression"
"1348",59,"IBM SPSS Statistics"
"1349",59,"MATLAB/Octave"
"1350",59,"Python"
"1351",59,"R"
"1352",59,"SQL"
"1353",59,"Tableau"
"1354",59,"Bayesian Techniques"
"1355",59,"Data Visualization"
"1356",59,"Decision Trees"
"1357",59,"kNN and Other Clustering"
"1358",59,"Logistic Regression"
"1359",59,"Random Forests"
"1360",59,"SVMs"
"1361",59,"Time Series Analysis"
"1362",60,"Python"
"1363",60,"Blogs"
"1364",60,"College/University"
"1365",60,"Kaggle"
"1366",60,"Stack Overflow Q&A"
"1367",60,"Textbook"
"1368",60,"Adversarial Learning"
"1369",60,"Computer Vision"
"1370",60,"Outlier detection (e.g. Fraud detection)"
"1371",60,"Reinforcement learning"
"1372",60,"Supervised Machine Learning (Tabular Data)"
"1373",60,"Bayesian Techniques"
"1374",60,"Decision Trees - Gradient Boosted Machines"
"1375",60,"Decision Trees - Random Forests"
"1376",60,"Ensemble Methods"
"1377",60,"Evolutionary Approaches"
"1378",60,"Gradient Boosting"
"1379",60,"Logistic Regression"
"1380",60,"Markov Logic Networks"
"1381",61,"Data Scientist"
"1382",61,"Python"
"1383",61,"Online courses"
"1384",61,"Stack Overflow Q&A"
"1385",61,"YouTube Videos"
"1386",61,"Natural Language Processing"
"1387",61,"Supervised Machine Learning (Tabular Data)"
"1388",61,"Bayesian Techniques"
"1389",61,"Decision Trees - Gradient Boosted Machines"
"1390",61,"Decision Trees - Random Forests"
"1391",61,"Ensemble Methods"
"1392",61,"Evolutionary Approaches"
"1393",61,"Gradient Boosting"
"1394",61,"Logistic Regression"
"1395",61,"Neural Networks - RNNs"
"1396",61,"Support Vector Machines (SVMs)"
"1397",61,"Bayesian Techniques"
"1398",61,"Decision Trees"
"1399",61,"Ensemble Methods"
"1400",61,"Gradient Boosted Machines"
"1401",61,"Neural Networks"
"1402",61,"Random Forests"
"1403",61,"Regression/Logistic Regression"
"1404",61,"RNNs"
"1405",61,"SVMs"
"1406",61,"Amazon Web services"
"1407",61,"Hadoop/Hive/Pig"
"1408",61,"Jupyter notebooks"
"1409",61,"Python"
"1410",61,"R"
"1411",61,"Spark / MLlib"
"1412",61,"SQL"
"1413",61,"TensorFlow"
"1414",61,"Unix shell / awk"
"1415",61,"Cross-Validation"
"1416",61,"Data Visualization"
"1417",61,"Decision Trees"
"1418",61,"Ensemble Methods"
"1419",61,"kNN and Other Clustering"
"1420",61,"Natural Language Processing"
"1421",61,"Random Forests"
"1422",61,"Text Analytics"
"1423",62,"Data Scientist"
"1424",62,"Python"
"1425",62,"Blogs"
"1426",62,"Kaggle"
"1427",62,"Newsletters"
"1428",62,"Online courses"
"1429",62,"Personal Projects"
"1430",62,"YouTube Videos"
"1431",62,"Natural Language Processing"
"1432",62,"Outlier detection (e.g. Fraud detection)"
"1433",62,"Supervised Machine Learning (Tabular Data)"
"1434",62,"Time Series"
"1435",62,"Unsupervised Learning"
"1436",62,"Other (please specify; separate by semi-colon)"
"1437",62,"Bayesian Techniques"
"1438",62,"Decision Trees - Gradient Boosted Machines"
"1439",62,"Decision Trees - Random Forests"
"1440",62,"Logistic Regression"
"1441",62,"Other (please specify; separate by semi-colon)"
"1442",62,"Bayesian Techniques"
"1443",62,"Decision Trees"
"1444",62,"Random Forests"
"1445",62,"Regression/Logistic Regression"
"1446",62,"Other"
"1447",62,"Amazon Web services"
"1448",62,"Microsoft Excel Data Mining"
"1449",62,"Python"
"1450",62,"SQL"
"1451",62,"TensorFlow"
"1452",62,"Bayesian Techniques"
"1453",62,"Cross-Validation"
"1454",62,"Data Visualization"
"1455",62,"Decision Trees"
"1456",62,"kNN and Other Clustering"
"1457",62,"Logistic Regression"
"1458",62,"Naive Bayes"
"1459",62,"Natural Language Processing"
"1460",62,"PCA and Dimensionality Reduction"
"1461",62,"Random Forests"
"1462",62,"Text Analytics"
"1463",62,"Time Series Analysis"
"1464",62,"Other"
"1465",63,"Business Analyst"
"1466",63,"R"
"1467",63,"Blogs"
"1468",63,"College/University"
"1469",63,"Friends network"
"1470",63,"Kaggle"
"1471",63,"Online courses"
"1472",63,"Personal Projects"
"1473",63,"Stack Overflow Q&A"
"1474",63,"Supervised Machine Learning (Tabular Data)"
"1475",63,"Time Series"
"1476",63,"Other (please specify; separate by semi-colon)"
"1477",63,"Bayesian Techniques"
"1478",63,"Decision Trees - Gradient Boosted Machines"
"1479",63,"Decision Trees - Random Forests"
"1480",63,"Logistic Regression"
"1481",63,"Bayesian Techniques"
"1482",63,"Regression/Logistic Regression"
"1483",63,"C/C++"
"1484",63,"QlikView"
"1485",63,"R"
"1486",63,"SAP BusinessObjects Predictive Analytics"
"1487",63,"SAS Base"
"1488",63,"SQL"
"1489",63,"Stan"
"1490",63,"Tableau"
"1491",63,"A/B Testing"
"1492",63,"Bayesian Techniques"
"1493",63,"Cross-Validation"
"1494",63,"Data Visualization"
"1495",63,"Logistic Regression"
"1496",63,"Naive Bayes"
"1497",63,"Random Forests"
"1498",63,"Simulation"
"1499",63,"Time Series Analysis"
"1500",64,"Programmer"
"1501",64,"Python"
"1502",64,"Kaggle"
"1503",64,"Online courses"
"1504",64,"YouTube Videos"
"1505",64,"Coursera"
"1506",64,"edX"
"1507",64,"Computer Vision"
"1508",64,"Machine Translation"
"1509",64,"Natural Language Processing"
"1510",64,"Evolutionary Approaches"
"1511",64,"Neural Networks - CNNs"
"1512",64,"Neural Networks - RNNs"
"1513",65,"R"
"1514",65,"Blogs"
"1515",65,"Kaggle"
"1516",65,"Personal Projects"
"1517",65,"Textbook"
"1518",65,"Other"
"1519",65,"Other (please specify; separate by semi-colon)"
"1520",65,"Other (please specify; separate by semi-colon)"
"1521",66,"Python"
"1522",66,"Kaggle"
"1523",66,"YouTube Videos"
"1524",66,"Natural Language Processing"
"1525",66,"Decision Trees - Gradient Boosted Machines"
"1526",66,"Decision Trees - Random Forests"
"1527",66,"Logistic Regression"
"1528",67,"Other"
"1529",67,"Python"
